type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
大数据工程师,大数据算法工程师,北京·海淀区·双安,40-70K,1-3年本科,北京骏银科技有限公司,大数据20-99人,大数据, 周女士,餐补，定期体检，交通补助，生日福利，加班补助，员工旅游，零食下午茶，节日福利，夜班补助，补充医疗保险，股票期权，有无线网，法定节假日三薪，团建聚餐，底薪加提成，绩效奖金，年终奖，五险一金，节假日加班费，带薪年假
大数据工程师,大数据sre工程师,杭州·西湖区·西溪,30-60K,1-3年本科,字节跳动,互联网D轮及以上10000人以上,Python/Shell Ansible/Salt/Puppet Zabbix/Prometheus 计算机相关专业 运维开发经验 大数据运维经验, 王先生,餐饮及下午茶，家属自选保险，节日礼品，绩效奖金，年终奖，意外险，带薪年假，定期体检，住房补贴，免费健身设施，团建聚餐，零食下午茶，夜班补助，股票期权，家庭关爱假，补充医疗保险，五险一金，餐补，就近租房补贴，年度体检
大数据工程师,大数据研发工程师,重庆·南岸区·弹子石,25-50K·16薪,1-3年本科,蚂蚁集团,互联网D轮及以上10000人以上,Python SQL Hive 数仓设计/开发经验 ETL设计/开发经验 金融行业数据相关经验, 赵先生,绩效奖金，意外险，节日福利，加班补助，补充医疗保险，免费班车，全勤奖，带薪年假，餐补，通讯补贴，节假日加班费，住房补贴，股票期权，定期体检，员工旅游，五险一金，团建聚餐，交通补助，年终奖，包吃
大数据工程师,大数据高级开发工程师,嘉兴·桐乡市·东兴,15-30K,1-3年本科,超凡云仓,移动互联网不需要融资20-99人,Golang 网络爬虫技术 C++ 算法基础 数据结构 Python, 凤先生,五险一金，补充医疗保险，不打卡，加班补助，年终奖，定期体检，节日福利，员工旅游，零食下午茶，带薪年假，股票期权
大数据工程师,大数据软件测试工程师,宁波·慈溪市·杭州湾新区,30-60K,1-3年本科,极氪,汽车研发/制造A轮10000人以上,车联网 测试 车端, 罗女士,零食下午茶，补充医疗保险，定期体检，绩效奖金，生日福利，工龄奖，股票期权，通讯补贴，高温补贴，餐补，五险一金，交通补助，带薪年假，节日福利，法定节假日三薪，年终奖，免费工装，意外险
大数据工程师,大数据挖掘工程师,洛阳·洛龙区·政和路,6-11K,1-3年本科,河南软赛富,运营商/增值服务20-99人,数据挖掘 数据仓库 数据分析 ETL Python SQL 分布式技术 Hadoop, 郝女士, 
大数据工程师,高级大数据挖掘工程师,兰州·七里河区·秀川,9-14K,1-3年本科,兰州大方,计算机服务A轮100-499人,机器学习建模经验 数据分析 数据分析/挖掘经验 数据建模 数据挖掘 Python 数学/统计相关专业, 许先生,有无线网，五险一金，工龄奖，带薪年假，通讯补贴，团建聚餐，交通补助，绩效奖金，节日福利，员工旅游，加班补助，年终奖，定期体检
大数据工程师,大数据运维工程师,北京·朝阳区·太阳宫,15-30K,1-3年本科,三星北研院,通信/网络设备不需要融资500-999人,系统运维 运维开发/DevOps 网络运维, 李女士,补充医疗保险，五险一金，零食下午茶，带薪年假，餐补，交通补助，节日福利，年终奖，定期体检
大数据工程师,大数据算法工程师,北京·海淀区·中关村,12-18K,1-3年本科,中科恒智,计算机软件不需要融资20-99人,语音/图像识别 Python TensorFlow/PyTorch CNN/RNN/LSTM 计算机相关专业 机器学习算法/工程化经验, 王先生,年终奖，带薪年假，定期体检，节日福利，五险一金
大数据工程师,高级大数据工程师（深圳）,深圳·南山区·科技园,15-25K,1-3年本科,银兴智能数据,大数据未融资20-99人,Python Shell 分布式技术 网络协议, 王女士,定期体检，员工旅游，年终奖，零食下午茶，带薪年假，五险一金，节日福利，商业意外险，交通补助
大数据工程师,大数据算法工程师,青岛·崂山区·香港东路,12-18K·13薪,1-3年本科,青岛海讯,计算机软件20-99人,计算机相关专业, 王女士, 
大数据工程师,大数据高级运维工程师,杭州·西湖区·西溪,15-30K·18薪,1-3年本科,杭州龙旗科技,基金未融资20-99人,网络运维 网络交换技术 Socket技术 服务器配置 Shell MySQL/Oracle Docker Linux 系统运维 负载均衡技术 容器技术 IDC机房运维 Kubernetes Python, 洪女士,交通补助，带薪年假，节日福利，零食下午茶，健身房，员工旅游，餐补，定期体检，股票期权，包吃，年终奖，五险一金
大数据工程师,高级大数据开发工程师,北京·海淀区·人民大学,20-35K,1-3年本科,去哪儿网,互联网不需要融资1000-9999人,Hive Kafka Java, 高女士,年终奖，定期体检，带薪年假，节日福利，员工旅游，五险一金，交通补助
大数据工程师,大数据ETL工程师（长期稳定+远程面试）,青岛·崂山区·东韩,10-15K,1-3年本科,柯莱特集团,计算机软件已上市1000-9999人,Hive Shell MySQL/Oracle/DB2 ETL设计/开发经验 大数据开发经验 计算机相关专业, 黄女士,节日福利，五险一金，交通补助
大数据工程师,大数据java开发工程师,杭州·西湖区·翠苑,15-25K,1-3年本科,哈啰普惠,互联网D轮及以上1000-9999人,Java开发经验 Java 大数据处理经验 MyBatis 后端工程师 Spring, 刘先生,年终奖，节假日加班费，节日福利，带薪年假，股票期权，团建聚餐，加班补助，定期体检，五险一金
大数据工程师,大数据开发工程师（OD）,深圳·龙岗区,20-40K,经验不限本科,华为,计算机软件不需要融资10000人以上,Spark Hbase Flink, 宋先生,五险一金，员工旅游，定期体检，加班补助，年终奖，股票期权，补充医疗保险，餐补，零食下午茶，节日福利
大数据工程师,大数据/深度学习开发工程师,西安·雁塔区·西影路,15-30K,经验不限本科,砺剑天眼,通信/网络设备未融资100-499人,大模型算法 推荐算法 Java 大数据处理工具(Spark/Hadoop/Hive) 嵌入式开发, 黄女士,零食下午茶，五险一金，带薪年假，交通补助，员工旅游，住房补贴，节日福利，全勤奖，年终奖
大数据工程师,大数据风控运营工程师,张家口·万全区·万全县中心城区,7-10K·13薪,经验不限本科,亿字节,计算机软件未融资20-99人,Java Spring MyBatis, 蒋先生,餐补，员工旅游，交通补助，五险一金，定期体检，带薪年假，年终奖，零食下午茶，节日福利，加班补助
