type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
架构师,解决方案架构师,杭州·余杭区·五常,25-50K·16薪,5-10年本科,阿里巴巴集团,互联网已上市10000人以上,IM通讯, 喻女士,餐补，股票期权，年终奖，补充医疗保险，免费班车，员工旅游，五险一金，零食下午茶，节日福利，交通补助
架构师,C++架构师【偏终端】,西安·雁塔区·丈八,20-30K·14薪,5-10年本科,格尔软件,信息安全已上市500-999人,QT JavaScript Go C语言, 杨先生,带薪年假，节日福利，五险一金，定期体检，年终奖
架构师,桌面端架构师,上海·浦东新区·世博,40-70K,5-10年本科,安世亚太,企业服务D轮及以上500-999人,MVC开发 MVC C语言 QT 前端架构 平台架构 OOD CAE/CAD、CAM, 田女士,带薪年假，补充医疗保险，定期体检，通讯补贴，节日福利，年终奖，餐补，五险一金，贡献奖，特色假期
架构师,高级软件架构师,深圳·龙华区·龙华,25-50K,5-10年本科,深圳镭沃智慧医疗集团,计算机软件未融资100-499人,Java PHP Python 嵌入式技术 网络协议 消息队列 Socket技术 网络交换技术, 郭先生,交通补助，团建聚餐，节假日加班费，保底工资
架构师,架构师(J10173),广州·天河区·棠下,25-30K,5-10年本科,佰锐科技,互联网未融资100-499人,Java 微服务架构 SpringBoot SpringMVC 架构师, 谭女士,运动会，年终奖，节日福利，员工旅游，带薪年假，零食下午茶，五险一金
架构师,系统架构师,武汉·汉阳区·沌口,20-40K·14薪,5-10年本科,佛吉亚(中国),汽车零部件不需要融资10000人以上,嵌入式技术, 施先生,生日福利，意外险，节日福利，绩效奖金，免费班车，五险一金，带薪年假，团建聚餐，补充医疗保险，交通补助，通讯补贴，法定节假日三薪，年终奖，定期体检
架构师,系统架构师,上饶,20-35K,5-10年本科,上饶高投智城科技,互联网不需要融资0-20人,分布式技术 Java Python 微服务架构 容器技术 负载均衡技术 MVVM Vue, 卜女士,五险一金
架构师,aws云架构师,北京·朝阳区·酒仙桥,20-40K,5-10年本科,脉时云,互联网A轮20-99人,微服务架构 容器技术 云计算架构 大数据架构 平台架构 网络协议 Python Go, 王先生,定期体检，节日福利，零食下午茶，带薪年假，五险一金，员工旅游，补充医疗保险，年终奖，住房补贴，免费早餐，股票期权
架构师,资深硬件架构师,北京·大兴区·亦庄,45-65K·16薪,5-10年本科,京东物流,物流/仓储已上市10000人以上,硬件架构师, 盛女士,交通补助，五险一金，餐补，补充医疗保险，加班补助，节日福利，带薪年假，定期体检，股票期权，免费班车，餐补，年终奖
架构师,中间件架构师,长沙·岳麓区·麓谷,20-30K·15薪,5-10年本科,中联重科,通用设备已上市10000人以上,分布式技术 中间件, 刘女士,通讯补贴，定期体检，五险一金，股票期权，带薪年假，免费班车，年终奖，包吃
架构师,软件架构师-船舶,上海·徐汇区·徐家汇,10-15K,5-10年本科,上海研津实业有限公司,新能源0-20人,Java 微服务架构 负载均衡技术 分布式技术 消息队列 船舶 智能船舶, 杨先生, 
架构师,高级软件架构师,西安,19-30K,5-10年本科,西控电气,通信/网络设备未融资20-99人,QT C语言 嵌入式技术 多进程 消息队列 网络编程 数据结构 平台架构, 李先生,零食下午茶，全勤奖，午休，节日福利，餐补，五险一金，员工旅游，加班补助，年终奖
架构师,产业架构师,深圳·南山区·科技园,15-30K,5-10年本科,中科融合算力,计算机服务不需要融资20-99人,算法基础 数据结构 云服务 服务器配置 系统集成 SaaS/PaaS 阿里云相关认证 服务器/硬件, 金先生,补充医疗保险，五险一金
架构师,软件架构师,西安·雁塔区·高新软件园,20-40K,5-10年本科,华为技术有限公司,计算机软件不需要融资10000人以上,架构师 分布式技术 微服务架构 负载均衡技术 容器技术 服务器配置 Spring, 王女士,餐补，补充医疗保险，带薪年假，离职补偿，定期体检，年终奖，股票期权，全勤奖，交通补助，加班补助，五险一金，住房补贴，节日福利，员工旅游，通讯补贴，零食下午茶，免费班车
架构师,软件架构师,广州·天河区·东圃,20-35K,5-10年本科,广州美央创新科技,医疗器械不需要融资20-99人,容器技术 多线程 大数据架构 前端架构 平台架构 云计算架构 网站架构, 苏先生, 
架构师,高级架构师,佛山·南海区·桂城,18-23K·14薪,5-10年本科,艾科技术,计算机软件未融资100-499人,微服务架构 分布式技术 消息队列, 朱女士,节日福利，带薪年假，五险一金，定期体检，员工旅游，艾运社
