type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
全栈工程师,PHP全栈开发工程师,南宁·青秀区·东盟商务区,5-10K,3-5年本科,酷妙网络,互联网不需要融资20-99人,PHP Laravel/Yii/ThinkPHP JavaScript PHP开发经验 服务端开发经验 MySQL JavaScript 微服务架构 PHP HTML SQL, 陈先生,全勤奖，补充医疗保险，节日福利，年终奖，餐补，零食下午茶，包吃，带薪年假，员工旅游，定期体检，五险一金，股票期权，加班补助
全栈工程师,php全栈工程师(可居家),合肥·瑶海区·合裕路,3-5K,5-10年大专,萌猫科技,智能硬件A轮20-99人,PHP开发经验 PHP, 朱先生,保底工资，工龄奖，节假日加班费，全勤奖，夜班补助，年终奖，底薪加提成，股票期权，零食下午茶，加班补助，绩效奖金，五险一金
全栈工程师,剪映高级前端开发工程师-全栈方向,深圳·南山区·科技园,30-50K·16薪,5-10年大专,北京字节跳动,互联网不需要融资10000人以上,JavaScript React Node.js 计算机/软件工程相关专业 前端开发经验, 邹先生,餐饮及下午茶，绩效奖金，弹性工作制，五险一金，家属自选保险，年终奖，定期体检，法定节假日三薪，带薪年假，家庭关爱假，年度体检，补充医疗保险，免费健身设施，加班补助，节假日加班费，包吃，节日礼品，零食下午茶，意外险，就近租房补贴
全栈工程师,资深java开发工程师,西安·雁塔区·电子城,20-30K,5-10年大专,创与科技,企业服务20-99人,后端工程师 全栈工程师 架构师 Java Spring Redis Java开发经验 中大型项目架构设计经验 团队管理经验 微服务 项目交付, 罗女士,带薪年假，五险一金，无需坐班，差旅报销
全栈工程师,IT数字化应用工程师,深圳·龙岗区·坂田,15-23K·16薪,5-10年大专,华为技术有限公司,计算机软件不需要融资10000人以上,后端工程师 全栈工程师 架构师 Java Spring C/C++, 张女士,交通补助，股票期权，加班补助，五险一金，全勤奖，住房补贴，年终奖，零食下午茶，员工旅游，补充医疗保险，离职补偿，免费班车，带薪年假，通讯补贴，定期体检，餐补，节日福利
全栈工程师,java开发工程师,福州·鼓楼区·古田路,8-13K,5-10年大专,微联达,互联网未融资20-99人,全栈工程师 Java JavaScript Spring SQL, 王女士,带薪年假，节日福利，年终奖，公司福利，五险一金，员工旅游，团建聚餐，零食下午茶
全栈工程师,高级Java工程师,杭州·西湖区·西溪,16-30K·16薪,5-10年大专,菜鸟网络,互联网B轮10000人以上,Java 分布式技术 微服务架构 消息队列 Spring 多线程 后端开发 全栈开发, 赵先生,补充医疗保险，五险一金，免费班车，股票期权，年终奖，餐补，定期体检，带薪年假，员工旅游，包吃
全栈工程师,中级java开发工程师,北京·朝阳区·管庄,10-13K,5-10年大专,杯漫,其他专业服务0-20人,全栈工程师 Java Spring JavaScript, 金先生, 
全栈工程师,中级java开发工程师,日照·东港区·日照,8-9K,5-10年大专,日照电信,运营商/增值服务已上市500-999人,Java开发经验 全栈工程师 Java JavaScript 后端工程师 Spring, 安先生,通讯补贴，交通补助，年终奖，节日福利，五险一金，餐补，定期体检，带薪年假
全栈工程师,Java开发工程师,西安·长安区·航天城,15-30K,5-10年大专,几何数字,计算机软件未融资20-99人,后端工程师 MyBatis Spring 大数据处理经验 Spring Kafka Elasticsearch Oracle MySQL Redis 分布式经验 微服务经验 架构设计经验 不接受居家办公 Java mondrian, 郭女士,节日福利，年终奖，法定节假日三薪，团建聚餐，节假日加班费，优质培训课程，定期体检，股票期权，五险一金，生日福利，员工旅游，带薪年假，绩效奖金，零食下午茶，意外险
