type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,前端,东莞·大朗镇·松山湖,6-10K,1-3年大专,狗熊机器人,旅游天使轮20-99人,技术博客/开源项目有所贡献 CSS JavaScript Vue HTML 计算机/软件工程相关专业 前端开发经验, 伍女士,带薪年假，节日福利，宿舍有空调，全勤奖，包住，加班补助，绩效奖金，团建聚餐，五险一金
前端,前端,菏泽·曹县·银座,4-8K,1-3年大专,单页网络,互联网0-20人,HTML 前端开发 JavaScript CSS Vue 小程序 移动端 Web端, 唐先生, 
前端,前端,太原·小店区·长风街,5-8K,1-3年大专,天沐方圆,电子商务未融资0-20人,前端开发 Node.js CSS JavaScript JQuery GIT 后端开发 Webpack, 姚女士,五险一金，定期体检
前端,前端,杭州·余杭区·五常,15-30K·16薪,1-3年大专,阿里巴巴集团,互联网已上市10000人以上,不接受居家办公 CSS JavaScript HTML5 前端开发经验 计算机/软件工程相关专业, 石先生,交通补助，股票期权，年终奖，节日福利，补充医疗保险，免费班车，零食下午茶，餐补，员工旅游，五险一金
前端,前端,成都·武侯区·中和,9-12K,1-3年大专,成电智创,计算机软件未融资500-999人,JavaScript HTML5 Vue 前端开发经验, 李先生,节假日加班费，带薪年假，夜班补助，节日福利，定期体检，员工旅游，补充医疗保险，五险一金，交通补助，零食下午茶，工龄奖，餐补，意外险，生日福利，加班补助
前端,前端,南京·鼓楼区·山西路,12-24K,1-3年大专,信永中和税务,财务/审计/税务500-999人,React Vue ECharts 前端开发经验 报表开发经验 组件开发, 王先生, 
前端,前端,九江,5-8K,1-3年大专,神州信息,计算机软件已上市10000人以上,vue css h5 jsp, 游女士,餐补，补充医疗保险，意外险，年终奖，定期体检，带薪年假，五险一金，股票期权，朝九晚六
前端,前端,深圳,8-13K,1-3年大专,华创天诚,计算机软件20-99人,JavaScript HTML5 React 计算机/软件工程相关专业 前端开发经验, 吴女士,五险一金，交通补助，住房补贴，年终奖，员工旅游，股票期权，节日福利，带薪年假，零食下午茶
前端,前端,珠海·香洲区·唐家湾,15-30K,1-3年大专,软通动力,计算机软件已上市10000人以上,前端开发 Vue, 冯女士,团建活动，定期体检，节日福利，五险一金，加班补助，零食下午茶，生日福利，通讯补贴，交通补助，免费班车，补充医疗保险，带薪年假
前端,前端,邯郸·复兴区·联纺,4-5K,1-3年大专,栋翰科技,计算机软件0-20人,不接受居家办公 CSS JavaScript HTML5 计算机/软件工程相关专业 前端开发经验, 王先生, 
前端,前端,南宁·西乡塘区·秀厢大道,7-10K,1-3年大专,广西龙头数据科技,电子商务未融资20-99人,HTML5 React Vue 计算机/软件工程相关专业 前端开发经验, 何女士,团建聚餐，有无线网，全勤奖，底薪加提成，绩效奖金，五险一金，年终奖
前端,前端,杭州·滨江区·长河,8-12K,1-3年大专,浙江禹贡,互联网未融资100-499人,jquery javascript, 徐女士,定期体检，补充医疗保险，五险一金，年终奖，交通补助，员工旅游，节日福利，证书津贴，带薪年假，餐补，通讯补贴
