type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
java工程师,JAVA工程师,徐州·铜山区·三堡,6-11K,3-5年本科,徐州兆恒工控,计算机软件未融资20-99人,后端工程师 Java Spring Redis Java开发经验 消息队列 KAFKA 流数据, 雷先生,节假日加班费，节日福利，有无线网，员工旅游，包住，免费工装，团建聚餐，五险一金，交通补助，定期体检
java工程师,Java 工程师,呼和浩特,10-13K·13薪,3-5年本科,博思软件,计算机软件已上市1000-9999人,计算机软件 Spring SpringMVC Oracle 后端开发 全栈开发 Linux 软件工程师, 王女士,交通补助，员工俱乐部，加班补助，年终奖，员工旅游，零食下午茶，节日福利，定期体检，五险一金，通讯补贴，带薪年假，股票期权，餐补
java工程师,JAVA 开发工程师,成都·锦江区·柳江,11-18K·13薪,3-5年本科,虚谷伟业,大数据天使轮100-499人,HTML CSS 分布式技术 多线程 服务器配置 微服务架构 MVC开发 Spring, 代女士,意外险，住房补贴，生日福利，零食下午茶，节假日加班费，夜班补助，年终奖，有无线网，出差补助，团建聚餐，加班补助，绩效奖金，技能培训，不定期团建，餐补，交通补助，节日福利，带薪年假，五险一金
java工程师,JAVA 高级工程师,丹东·振兴区·滨江,5-10K,3-5年本科,育小帮,计算机服务不需要融资20-99人,Java开发经验 Java MySQL MyBatis 后端工程师, 段先生,定期体检，五险一金，餐补，带薪年假，加班补助，员工旅游，年终奖，全勤奖，包吃，节日福利
java工程师,Java 高级开发工程师,广州·番禺区·市桥,20-30K,3-5年本科,梦山科技,移动互联网不需要融资20-99人,, 钟先生,零食下午茶，团建聚餐，五险一金，绩效奖金，节日福利
java工程师,java 后台开发工程师,杭州·西湖区·三墩,13-18K·13薪,3-5年本科,万胜,仪器仪表/工业自动化已上市500-999人,Java Spring MySQL Java开发经验, 刘先生,节日福利，年终奖，带薪年假，五险一金，员工旅游
java工程师,java 开发工程师（乌鲁木齐）,乌鲁木齐·水磨沟区·亚欧国际会展中心,10-15K,3-5年本科,浩鲸科技,通信/网络设备未融资10000人以上,Java 缓存机制 IO react 后端工程师 Spring 计算机/软件工程相关经验 springboot SQL Java开发经验 分布式系统开发经验 MySQL 多线程 mysql Oracle, 余女士,节日福利，定期体检，补充医疗保险，五险一金
java工程师,java 高级工程师 - 硕士,广州·天河区·猎德,12-18K,3-5年本科,东信软件,计算机软件未融资500-999人,后端工程师 架构师 Java, 黄先生,年终奖，交通补助，节日福利，定期体检，餐补，通讯补贴，带薪年假，五险一金，节假日加班费
java工程师,Java 研发工程师（跨境电商）,上海·长宁区·仙霞,30-60K·16薪,3-5年本科,拼多多,互联网已上市1000-9999人,Java Kafka Dubbo Elasticsearch MySQL Redis HBase, 罗先生,定期体检，股票期权，五险一金，交通补助，带薪年假，包吃，节日福利，年终奖
java工程师,高级java工程师,苏州·苏州工业园区·独墅湖,10-15K,3-5年本科,久道,计算机软件未融资20-99人,全栈工程师 Spring MyBatis Java Java开发经验 团队管理经验 中大型项目架构设计经验, 朱先生,节日福利，年终奖，绩效奖金，团建聚餐，零食下午茶，生日福利
java工程师,JAVA工程师（初级),厦门·思明区·观音山,5-8K,3-5年本科,米雨信息技术有限公司,计算机软件0-20人,后端工程师 全栈工程师 Java JavaScript 计算机/软件工程相关经验 Java开发经验, 郑女士, 
java工程师,中级Java工程师,广州·天河区·东圃,15-30K,3-5年本科,拓普视科技,计算机软件未融资20-99人,数据结构 算法基础 Spring SpringBoot Linux Maven SpringCloud 计算机软件, 刘女士,餐补，年终奖，交通补助，带薪年假，员工旅游，股票期权，五险一金，通讯补贴，节日福利
java工程师,高级java工程师,武汉·武昌区·街道口,11-18K,3-5年本科,亚欧非,计算机软件不需要融资20-99人,后端工程师 Java Spring, 邓先生,夜班补助，带薪年假，五险一金，年终奖，加班补助
java工程师,高级JAVA工程师,成都·武侯区·紫荆,12-16K,3-5年本科,合络创新,通信/网络设备未融资20-99人,Java Hibernate 不接受居家办公 PostgreSQL 分布式技术 Redis Dubbo Spring 大数据经验 Hive Elasticsearch 微服务经验 MySQL MongoDB Mybatis, 魏先生,团建聚餐，餐补，法定节假日三薪，底薪加提成，夜班补助，交通补助，带薪年假，绩效奖金，五险一金，年终奖，节日福利，生日福利，保底工资
java工程师,高级java工程师,南京·雨花台区·软件大道,15-30K,3-5年本科,SHEIN,电子商务D轮及以上10000人以上,后端工程师 Java Spring MyBatis 计算机/软件工程相关经验 Java开发经验, 占女士,零食下午茶，补充医疗保险，带薪年假，加班补助，年终奖，定期体检，节日福利，五险一金
java工程师,高级Java工程师,北京·大兴区·西红门,10-15K,3-5年本科,久滴科技,移动互联网不需要融资20-99人,Java Hadoop 数据库 中级软件工程师 SpringBoot SpringCloud IDEA MySQL, 吕先生,生日福利，带薪年假，绩效奖金，定期体检，团建聚餐，法定节假日三薪，节日福利，五险一金，员工旅游，有无线网
java工程师,中级JAVA工程师,北京,10-15K·13薪,3-5年本科,华昌致信,计算机软件未融资20-99人,JAVA C++ Vue springclou, 刘女士,五险一金，定期体检，全勤奖，年终奖，带薪年假，餐补
java工程师,资深java工程师,苏州·苏州工业园区·车坊,20-40K·16薪,3-5年本科,同程旅行,互联网已上市1000-9999人,Java Spring MySQL Redis 不接受居家办公 架构设计经验 分布式经验, 任女士,节日福利，加班补助，带薪年假，年终奖，餐补，补充医疗保险，五险一金，底薪加提成，零食下午茶，免费班车，通讯补贴，生日福利，团建聚餐
java工程师,高级java工程师,厦门·思明区·轮渡,15-20K,5-10年本科,点石网络科技,移动互联网A轮20-99人,后端工程师 Java DDD, 陈女士,交通补助，通讯补贴，餐补，全勤奖，五险一金，节日福利，带薪年假，零食下午茶
java工程师,高级java工程师,广州·天河区·棠下,12-18K·13薪,5-10年本科,铼博,计算机软件0-20人,Java开发经验 分布式系统开发经验 中大型项目架构设计经验 MySQL 架构师 Redis Spring, 张先生, 
java工程师,资深Java工程师,杭州·滨江区·长河,20-40K·15薪,5-10年本科,网易,互联网已上市10000人以上,架构师 分布式技术 搜索引擎技术 计算机软件 Redis, 马先生,包吃，带薪年假，定期体检，全勤奖，补充医疗保险，年终奖，五险一金，免费班车，节日福利
java工程师,中级java工程师,上海·浦东新区·周浦,15-25K,5-10年本科,上海怀游网络科技,移动互联网100-499人,后端工程师 Java Spring MySQL Java开发经验 中大型项目架构设计经验, 王先生, 
