type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
网络安全,网络安全运维工程师,北京,5-8K,经验不限本科,一零五三科技有限公司,通信/网络设备20-99人,深信服 网络安全, 孙女士, 
网络安全,网络安全技术工程师,马鞍山·雨山区·节庆公园,3-6K·13薪,经验不限本科,云轨信息,互联网未融资100-499人,安全运维和保障, 徐女士,加班补助，年终奖，餐补，全勤奖，定期体检，工龄奖，团建聚餐，有无线网，五险一金，带薪年假
网络安全,网络安全与隐私保护工程师,深圳·龙岗区·坂田,18-25K·14薪,经验不限本科,华为,计算机软件不需要融资10000人以上,Java C/C++ Python 计算机/信息安全相关专业 攻防对抗经验 安全产品/平台开发经验, 王女士,五险一金，节日福利，补充医疗保险，加班补助，餐补，股票期权，零食下午茶，定期体检，员工旅游，年终奖
网络安全,网络安全工程师,中山,8-13K,经验不限本科,爱美泰电器,新能源B轮500-999人,安全运维和保障, 徐先生,免费工装，五险，节日福利，有无线网，宿舍有空调，生日福利，包吃，全勤奖，包住，保底工资，年终奖，工龄奖，团建聚餐，带薪年假
网络安全,网络安全产品经理,北京·丰台区·花乡,14-18K,经验不限本科,众宝联合,其他生活服务不需要融资20-99人,B端产品 C端产品 用户/功能产品 网络安全产品 ERP产品/软件产品 云计算产品, 郑先生,年终奖，加班补助，节日福利，带薪年假，五险一金，员工旅游，股票期权
网络安全,网络安全产品销售,西安·雁塔区·科技一路,5-8K,经验不限本科,西安瑞天信息,信息安全未融资0-20人,对企业/机构（To B）销售经验 面销/陌拜经验 互联网/科技 企业服务 其他产品/服务 软件/企业服务产品 面销/陌拜 退伍军人 不接受居家办公 区域销售 六险一金 计算机专业 高温补贴 大客户销售 交通补助 销售, 段先生,员工旅游，节日福利，加班补助，餐补，团建聚餐，零食下午茶，补充医疗保险，节假日加班费，带薪年假，定期体检，生日福利，免费工装，五险一金，保底工资，住房补贴，工龄奖，意外险，年终奖，高温补贴
网络安全,网络安全运维工程师,杭州·上城区·望江,8-11K·13薪,经验不限本科,安恒信息,信息安全已上市1000-9999人,网络运维 系统运维 计算机相关专业, 陈先生,通讯补贴，五险一金，交通补助，带薪年假，节日福利，年终奖，补充医疗保险，餐补，零食下午茶，员工旅游，定期体检
网络安全,售前工程师（网络安全）,武汉·江汉区·唐家墩,12-20K·13薪,经验不限本科,海云安,信息安全B轮100-499人,计算机/通信相关专业 售前技术支持经验, 齐先生,年终奖，带薪年假，五险一金
网络安全,网络安全驻场运维工程师,保定·容城县·雄安新区,6-9K·13薪,经验不限本科,奇安信集团,信息安全已上市1000-9999人,实施交付运维 计算机相关专业 运维经验 网络安全相关经验, 李先生,交通补助，带薪年假，定期体检，年终奖，股票期权，节日福利，餐补，通讯补贴，零食下午茶，补充医疗保险，五险一金
网络安全,网络安全渗透测试工程师,徐州·鼓楼区·火车站,6-10K,经验不限本科,思危,信息安全0-20人,Python PHP Metasploit 渗透测试经验 Web测试经验, 刘先生, 
网络安全,网络安全售前技术支持,台州·椒江区·西商务区,4-9K,经验不限本科,实强,信息安全未融资20-99人,系统集成 计算机/通信相关专业 售前技术支持经验 招投标经验 HCIE CCIE, 金女士,节日福利，通讯补贴，交通补助，高温补贴，带薪年假，员工旅游，保底工资，五险一金，绩效奖金，加班补助，团建聚餐，零食下午茶，年终奖，全勤奖，单双休，生日福利
网络安全,网络安全运维工程师和驻场运维工程,南京·鼓楼区·凤凰西街,4-7K,经验不限本科,江苏沙盒科技有限公司,信息安全20-99人,网络运维 桌面运维 系统运维 计算机相关专业 网络安全相关经验 运维经验, 李先生,定期体检，五险一金
网络安全,网络与信息安全工程师,上海·嘉定区·安亭,20-35K·15薪,经验不限本科,智车平台,互联网未融资20-99人,数据安全 安全运维和保障 安全体系架构和研发 计算机/信息安全相关专业 信息安全 安全产品/平台开发经验 安全运维经验 网络安全 Python, 汤女士,五险一金，定期体检，带薪年假，包吃，节日福利
网络安全,网络信息安全工程师,宁波·鄞州区·高新区,6-11K·13薪,经验不限本科,浙江鼎旺智能科技,计算机硬件0-20人,安全运维和保障 计算机/信息安全相关专业 数据安全管理经验 安全运维经验, 郑女士,绩效奖金，五险一金
网络安全,信息安全工程师,武汉·江夏区·光谷东,13-20K·14薪,经验不限本科,武汉联影,医疗器械不需要融资1000-9999人,安全运维和保障, 王女士,定期体检，补充医疗保险，五险一金，带薪年假，股票期权，年终奖，员工旅游，餐补，住房补贴，节日福利，免费班车
网络安全,数据安全测评师,北京·海淀区·紫竹桥,11-16K·14薪,经验不限本科,中国软件评测中心,计算机软件未融资100-499人,数据安全 信息安全 网络安全, 朱女士,餐补，补充医疗保险，五险一金，年终奖，员工旅游，通讯补贴，带薪年假，交通补助，节日福利，住房补贴
网络安全,信息安全岗,潍坊·奎文区·高新区,11-15K,经验不限本科,歌尔,智能硬件已上市10000人以上,安全运维和保障, 高先生,股票期权，员工旅游，节日福利，全勤奖，住房补贴，免费班车，带薪年假，餐补，五险一金，定期体检，加班补助，年终奖
